API#,Operator,Operator ID,WellType,WellName,WellNumber,OrderNumbers,Approval Date,County,Sec,Twp,Rng,Q4,Q3,Q2,Q1,LAT,LONG,PSI,BBLS,ZONE
3500335292.0,LINN OPERATING INC,22182.0,2R,NE CHEROKEE UNIT,66,282612.0,31254.0,ALFALFA,25.0,27N,11W,,C,SE,NE,36.7916487,-98.32597103,2250.0,1500.0,RED FORK
3500335338.0,SANDRIDGE EXPLORATION & PRODUCTION LLC,22281.0,2R,COBBETT-HEIRS,1-19,429950.0,36193.0,ALFALFA,19.0,28N,10W,,C,SW,SE,36.88589324,-98.31308697,2450.0,1500.0,"RED FORK, TONKAWA"
3500335345.0,SANDRIDGE EXPLORATION & PRODUCTION LLC,22281.0,2R,CORYELL,1-20,429952.0,36193.0,ALFALFA,20.0,28N,10W,,C,SE,NW,36.89315448,-98.30011014,1500.0,1500.0,RED FORK
3500335499.0,ARVINE ENVIRONMENTAL LLC,21008.0,2D,NELSON,2,75500.0,25398.0,ALFALFA,14.0,24N,11W,,C,NE,SE,36.55553054,-98.33859625,0.0,35.0,OSWEGO
3500700094.0,UNIT PETROLEUM COMPANY,16711.0,2D,CARTER HAYWOOD,1 SWD,1300130098.0,41131.0,BEAVER,4.0,01N,21E,,C,NE,NE,36.58555016,-100.7942108,1000.0,10000.0,BROWN DOLOMITE
3500700412.0,TEX-OK ENERGY LP,18105.0,2D,BOURQUIN,1,54692.0,23468.0,BEAVER,23.0,01N,26E,,C,NE,SW,36.53452335,-100.2278954,250.0,600.0,WOLFCAMP
3500700493.0,SNYDER PARTNERS,19732.0,CDW,HUNTER,1,559356.0,39702.0,BEAVER,15.0,06N,22E,,C,SW,NE,36.98860876,-100.6635834,2000.0,6000.0,KANSAS CITY
3500700541.0,ENTERPRISE PRODUCTS OPERATING LLC,22247.0,GS,MOCANE PLANT  LPG,2,339008.0,27354.0,BEAVER,18.0,05N,25E,,SW,SW,NE,36.89957258,-100.393791,700.0,14400.0,CIMARRON SALT
3500700542.0,ENTERPRISE PRODUCTS OPERATING LLC,22247.0,2R,MOCANE PLANT-LPG,1,45055.0,32652.0,BEAVER,18.0,05N,25E,,SW,SW,NE,36.90047164,-100.3945737,700.0,14400.0,CIMARRON SALT
3500720222.0,UNIT PETROLEUM COMPANY,16711.0,2D,FLOYD KEARNS,1 SWD,1404700048.0,41676.0,BEAVER,1.0,01N,20E,C,E2,SW,NW,36.58195309,-100.8609096,1000.0,10000.0,BROWN DOLOMITE
3500720493.0,UNIT PETROLEUM COMPANY,16711.0,2D,SAUNDERS SWD,1,1006660139.0,40301.0,BEAVER,14.0,01N,22E,,C,SW,NW,36.55289266,-100.6638879,750.0,10000.0,WOLFCAMPIAN
3500720654.0,CHAPARRAL ENERGY LLC,16896.0,2R,CAMRICK,3114,441782.0,36682.0,BEAVER,31.0,01N,20E,,SE,SE,NE,36.5085485,-100.9363812,2000.0,2000.0,MORROW
3500720687.0,CHAPARRAL ENERGY LLC,16896.0,2R,CAMRICK UNIT,3262,442405.0,36706.0,BEAVER,32.0,01N,20E,SE,NE,SE,SW,36.50252475,-100.9269313,2000.0,2000.0,MORROW 
3500720688.0,CHAPARRAL ENERGY LLC,16896.0,2R,CAMRICK UNIT,3533,504988.0,38477.0,BEAVER,35.0,01N,20E,C,S2,SW,NW,36.5082772,-100.8795151,2000.0,2000.0,MORROW 
3500720689.0,CHAPARRAL ENERGY LLC,16896.0,2R,CAMRICK UNIT,3233,443966.0,36760.0,BEAVER,32.0,01N,20E,,,NE,NW,36.51280557,-100.926921,2000.0,2000.0,MORROW 
3500720694.0,CHAPARRAL ENERGY LLC,16896.0,2D,CAMRICK UNIT,3472,533960.0,39086.0,BEAVER,34.0,01N,20E,SE,NE,NW,SE,36.50617926,-100.8870754,2000.0,690.0,MORROW 
3500720711.0,CHAPARRAL ENERGY LLC,16896.0,2D,CAMRICK UNIT,3 SWD,1403020023.0,41603.0,BEAVER,21.0,01N,20E,,SE,SW,SW,36.53030175,-100.9144688,1250.0,50000.0,WOLFCAMP
3500720753.0,URBAN OIL & GAS GROUP LLC,22756.0,2D,"ADAMS, R.E.",D-2A,102780.0,27083.0,BEAVER,11.0,06N,24E,,C,NW,SE,36.99558612,-100.4290538,0.0,200.0,"COUNCIL GROVE, LANSING"
3500720758.0,ENERVEST OPERATING LLC,19848.0,2D,ADAMS C,6,390993.0,34785.0,BEAVER,36.0,06N,24E,N2,SW,NW,SE,36.94109464,-100.4116534,1450.0,6000.0,CHASE
3500720826.0,CHAPARRAL ENERGY LLC,16896.0,2R,NW CAMRICK UNIT,8-3,93028.0,26556.0,BEAVER,17.0,01N,20E,,,NW,NW,36.55660905,-100.9336701,3000.0,750.0,MORROW
3500720921.0,BENNETT OPERATING COMPANY LLC,23555.0,CDW,"MILES ""K""",3,504986.0,38477.0,BEAVER,14.0,04N,24E,,,,SE,36.80848615,-100.4376187,500.0,1000.0,"KANSAS CITY, LANSING "
3500720995.0,ENTERPRISE PRODUCTS OPERATING LLC,22247.0,2D,E.E.EVANS,1,108744.0,27347.0,BEAVER,18.0,05N,25E,SE,SW,SW,NE,36.89991834,-100.3934151,1500.0,8400.0,"CHASE, COUNCIL GROVE"
3500721044.0,NORTHWEST DISPOSAL CORPORATION,17717.0,CDW,BEAVER,1,355561.0,33325.0,BEAVER,2.0,04N,28E,,,,SE,36.83749367,-100.0077251,1200.0,4500.0,BROWN DOLOMITE
3500721102.0,CHAPARRAL ENERGY LLC,16896.0,2R,CAMRICK UNIT,3252,442404.0,36706.0,BEAVER,32.0,01N,20E,N2,S2,NW,SW,36.50477522,-100.9334954,2000.0,2000.0,MORROW 
3500721200.0,CHAPARRAL ENERGY LLC,16896.0,2R,CAMRICK UNIT,2962,442410.0,36706.0,BEAVER,29.0,01N,20E,,,SW,SW,36.51671206,-100.9331608,1500.0,1800.0,MORROW
3500721223.0,UNIT PETROLEUM COMPANY,16711.0,2D,OLLIE DEAN,1SWD,1103690069.0,40581.0,BEAVER,32.0,02N,24E,,NE,SW,SW,36.59005189,-100.5013954,750.0,10000.0,BROWN DOLOMITE
3500721250.0,OVERFLOW ENERGY LLC,22383.0,CDW,ANNA BRYAN,2,414169.0,29788.0,BEAVER,19.0,02N,21E,,S2,SW,SW,36.6171955,-100.84409,500.0,2000.0,WOLFCAMP
3500721271.0,CUMMINGS OIL COMPANY,5481.0,2D,MEYERS,1-30,433596.0,36350.0,BEAVER,30.0,06N,26E,,,,SE,36.95390099,-100.2840214,1000.0,500.0,"KANSAS CITY, LANSING "
3500721366.0,CHAPARRAL ENERGY LLC,16896.0,2R,CAMRICK UNIT,2762,496020.0,38268.0,BEAVER,27.0,01N,20E,,SE,SE,SW,36.51578456,-100.8915326,1400.0,1300.0,MORROW
3500721536.0,UNIT PETROLEUM COMPANY,16711.0,2D,PUGH SWD,1,1100780133.0,40443.0,BEAVER,24.0,02N,23E,,C,SW,SW,36.61807554,-100.538467,750.0,10000.0,BROWN DOLOMITE
3500721779.0,SNYDER PARTNERS,19732.0,2R,BENJEGERDES,2,370879.0,33969.0,BEAVER,2.0,03N,23E,,,NE,NE,36.75915789,-100.543632,500.0,1000.0,MARMATON
3500721857.0,UNIT PETROLEUM COMPANY,16711.0,2D,OLLENBERGER,1 SWD,1107950052.0,40744.0,BEAVER,23.0,01N,21E,,C,SW,SW,36.53108508,-100.7716831,1000.0,10000.0,BROWN DOLOMITE
3500721869.0,KIRKPATRICK OIL COMPANY INC,19792.0,2D,DYER,1-7,494684.0,38238.0,BEAVER,7.0,04N,27E,,,,NW,36.83072269,-100.1952205,500.0,300.0,COUNCIL GROVE
3500721916.0,CHAPARRAL ENERGY LLC,16896.0,2R,STICKLER                    24,359-2,389473.0,34718.0,BEAVER,6.0,03N,21E,,C,SW,NE,36.7557737,-100.83512,2000.0,2200.0,CHESTER
3500721948.0,SPESS OIL COMPANY INC,2057.0,2R,HELEN 6,1,358629.0,33436.0,BEAVER,26.0,02N,23E,,S2,NE,SE,36.60623557,-100.5428957,500.0,200.0,MORROW
3500722077.0,CHAPARRAL ENERGY LLC,16896.0,2R,CAMRICK UNIT,2974,442402.0,36706.0,BEAVER,29.0,01N,20E,,C,NE,SE,36.5202934,-100.920096,2000.0,2000.0,MORROW 
3500722089.0,NICHOLS WATER SERVICE INC,13447.0,CDW,NICHOLS,1 SWD,394314.0,34913.0,BEAVER,30.0,06N,24E,,NE,NE,SE,36.95685787,-100.4956698,500.0,1000.0,COUNCIL GROVE
3500722205.0,UNIT PETROLEUM COMPANY,16711.0,2D,HOOVER,1SWD,1107000057.0,40714.0,BEAVER,5.0,01N,20E,SE,SE,NW,SE,36.57693777,-100.9231247,1000.0,10000.0,BROWN DOLOMITE
3500722338.0,J-BREX COMPANY,16411.0,2D,HOWARD,1,1004150076.0,40191.0,BEAVER,27.0,01N,26E,,,,C,36.5164259,-100.2514377,300.0,500.0,DOLOMITE
3500722451.0,CHAPARRAL ENERGY LLC,16896.0,2R,NW CAMRICK UNIT,15-4,569673.0,40043.0,BEAVER,19.0,01N,20E,,NW,NW,NE,36.54302412,-100.9426999,2000.0,2000.0,MORROW 
3500722457.0,CHAPARRAL ENERGY LLC,16896.0,2R,CAMRICK UNIT,3213,572844.0,40192.0,BEAVER,32.0,01N,20E,NE,NE,SW,NE,36.51036188,-100.9230397,1200.0,1500.0,MORROW
3500722471.0,UNIT PETROLEUM COMPANY,16711.0,2D,LOWREY SWD,1,1005890163.0,40269.0,BEAVER,14.0,01N,24E,,SW,NE,NW,36.55459639,-100.4438132,750.0,10000.0,WOLFCAMP
3500722490.0,UNIT PETROLEUM COMPANY,16711.0,2D,GEORGIA CUSTER SWD,2-16,1107600028.0,40745.0,BEAVER,16.0,01N,23E,SW,NE,SW,NW,36.55366534,-100.5907966,1000.0,10000.0,BROWN DOLOMITE
3500722596.0,WILLIFORD ENERGY COMPANY,7697.0,2R,S ELMWOOD UNIT   (CATES 1-35),2-1,298390.0,31554.0,BEAVER,35.0,01N,23E,,,SE,NE,36.5090717,-100.5423953,700.0,3200.0,MORROW
3500722626.0,WILLIFORD ENERGY COMPANY,7697.0,2R,S ELMWOOD UNIT   (WEBER 2-35),5-1,298392.0,31554.0,BEAVER,35.0,01N,23E,,,C,SE,36.5016408,-100.542341,700.0,3200.0,MORROW
3500722693.0,UNIT PETROLEUM COMPANY,16711.0,2D,CS,1-8 SW,1202110012.0,40848.0,BEAVER,8.0,03N,22E,,E2,SW,NE,36.74151495,-100.708344,1000.0,10000.0,BROWN DOLOMITE
3500722714.0,CONOCOPHILLIPS CO,1701.0,2D,MEHNERT,A-3,402536.0,35226.0,BEAVER,21.0,01N,25E,,,SE,SW,36.531052,-100.3731,50.0,300.0,BROWN DOLOMITE
3500722922.0,URBAN OIL & GAS GROUP LLC,22756.0,2R,ADAMS RANCH,D-12,326515.0,32295.0,BEAVER,10.0,06N,24E,,N2,SE,SE,36.9964385,-100.4427139,914.0,2500.0,LANSING
3500722934.0,MARLIN OIL CORPORATION,5064.0,2D,HEITSCHMIDT,3-23,1502410043.0,41969.0,BEAVER,23.0,06N,21E,,N2,SE,NW,36.97482635,-100.758233613,1000.0,750.0,KANSAS CITY
3500722992.0,MERIT ENERGY COMPANY,18934.0,2R,BJPERU (BRIDGEWATER A-2),16-1,412657.0,35577.0,BEAVER,36.0,04N,21E,,SE,NE,NE,36.77317639,-100.7392766,2000.0,2000.0,CHESTER
3500722998.0,SPESS OIL COMPANY INC,2057.0,2R,PUGH,2,358628.0,33436.0,BEAVER,27.0,02N,23E,,NE,NW,NE,36.61533754,-100.5642881,500.0,300.0,MORROW
3500723096.0,MERIT ENERGY COMPANY,18934.0,2R,PERU (JOEL),11-1,413020.0,35586.0,BEAVER,31.0,04N,22E,,E2,SE,NW,36.77049381,-100.7302881,2000.0,2000.0,CHESTER
3500723118.0,CHAPARRAL ENERGY LLC,16896.0,2D,WEABER,1-24,1203330005.0,40905.0,BEAVER,24.0,01N,21E,,C,NE,NE,36.54203301,-100.7402387,1350.0,12000.0,WOLFCAMP
3500723140.0,MERIT ENERGY COMPANY,18934.0,2R,BJPERU (FOGLEMAN B-2),2-1,415393.0,35667.0,BEAVER,1.0,03N,21E,C,W2,NW,NE,36.75956578,-100.7459944,2000.0,2000.0,CHESTER
3500723188.0,MERIT ENERGY COMPANY,18934.0,2R,BJ PERU,8-1,470540.0,37596.0,BEAVER,36.0,04N,21E,,SW,SW,NE,36.76955105,-100.7460248,2000.0,2000.0,CHESTER
3500723201.0,MERIT ENERGY COMPANY,18934.0,2R,BJPERU (W.W. 3-31),19-1,413089.0,35591.0,BEAVER,31.0,04N,22E,,S2,NE,NE,36.77322656,-100.7228438,2000.0,2000.0,CHESTER
3500723211.0,MERIT ENERGY COMPANY,18934.0,2R,BJPERU,13-1,527606.0,38924.0,BEAVER,31.0,04N,22E,C,S2,SE,NE,36.76960113,-100.7227982,2000.0,2500.0,CHESTER
3500723214.0,CHAPARRAL ENERGY LLC,16896.0,2R,MERU,1-3,352830.0,33228.0,BEAVER,1.0,03N,21E,,C,SW,SE,36.74874869,-100.7437509,2000.0,2500.0,CHESTER
3500723220.0,CHAPARRAL ENERGY LLC,16896.0,2R,MERU,6-2,352831.0,33228.0,BEAVER,12.0,03N,21E,,C,S2,NW,36.74140805,-100.7517134,2000.0,2500.0,CHESTER
3500723397.0,B & G PRODUCTION INC,16198.0,CDW,WATSON,1-26,1303340052.0,41365.0,BEAVER,26.0,05N,22E,,N2,SW,SW,36.86606377,-100.6543177,500.0,5000.0,"CHASE, COUNCIL GROVE"
3500723407.0,CHAPARRAL ENERGY LLC,16896.0,2D,DELK SWD,2-2,1404110018.0,41655.0,BEAVER,2.0,01N,21E,,,NW,NE,36.58549282,-100.7617893,1400.0,12000.0,BROWN DOLOMITE
3500723427.0,REVELATION RESOURCES,17700.0,2RSI,BARBY,1-35,800104.0,37915.0,BEAVER,35.0,06N,26E,,W2,E2,SW,36.93935147,-100.2186307,0.0,80.0,CHASE
3500723443.0,LATIGO OIL AND GAS INC,10027.0,2RSI,BARBY,3-2,700025.0,35342.0,BEAVER,2.0,05N,26E,,C,NW,NW,36.93400405,-100.2212306,NA,NA,COUNCIL GROVE
3500723446.0,LATIGO OIL AND GAS INC,10027.0,2D,COX,1-2,330603.0,35781.0,BEAVER,2.0,03N,26E,,SW,NW,NW,36.75902866,-100.2341113,500.0,1000.0,CHECKERBOARD
3500723515.0,LATIGO OIL AND GAS INC,10027.0,2D,RALPH,2-35,1201630001.0,40857.0,BEAVER,35.0,04N,26E,,,C,SW,36.76543857,-100.231361,500.0,5000.0,"CHASE, COUNCIL GROVE"
3500723621.0,COMBINED RESOURCES CORPORATION,7775.0,2RSI,CHOATE,4-1,800031.0,36382.0,BEAVER,4.0,01N,22E,W2,W2,E2,W2,36.58012581,-100.6971694,1600.0,1400.0,COUNCIL GROVE
3500723641.0,WILLIFORD ENERGY COMPANY,7697.0,2R,S ELMWOOD UNIT,11-2,414703.0,35643.0,BEAVER,31.0,01N,24E,NW,NW,SE,SW,36.50262082,-100.5173711,1000.0,3000.0,MORROW
3500723672.0,COMBINED RESOURCES CORPORATION,7775.0,2RSI,BURNS,1-36,800036.0,36503.0,BEAVER,36.0,03N,25E,,C,S2,SE,36.67628845,-100.3120521,0.0,2100.0,COUNCIL GROVE
3500723738.0,CHAPARRAL ENERGY LLC,16896.0,2R,MERU,8-5,352320.0,33213.0,BEAVER,12.0,03N,21E,NW,NW,SW,NE,36.74274679,-100.7470409,2000.0,2500.0,CHESTER
3500723785.0,URBAN OIL & GAS GROUP LLC,22756.0,2R,ADAMS RANCH,D-14,384487.0,34515.0,BEAVER,11.0,06N,24E,,,NW,SW,36.99907394,-100.4381591,902.0,2500.0,LANSING
3500723973.0,CUMMINGS OIL COMPANY,5481.0,2D,STATE,1-31,446351.0,36836.0,BEAVER,31.0,06N,26E,N2,SW,SE,NE,36.94455029,-100.2810973,1000.0,2000.0,DOUGLAS
3500724215.0,LATIGO OIL AND GAS INC,10027.0,2RSI,SIZELOVE,1-3,800095.0,37715.0,BEAVER,3.0,03N,27E,NE,SW,SW,NE,36.75550137,-100.1344518,0.0,50.0,COUNCIL GROVE
3500724235.0,SUNDOWN ENERGY LP,21689.0,2D,KIOWA CREEK,5-16,454520.0,37096.0,BEAVER,16.0,03N,27E,C,NW,NW,SE,36.72432971,-100.1532948,500.0,200.0,COUNCIL GROVE
3500724282.0,MERIT ENERGY COMPANY,18934.0,2R,HELEN UNIT WIW,5X,536285.0,39146.0,BEAVER,11.0,01N,23E,SE,SE,SE,NW,36.56630249,-100.5499739,2000.0,7000.0,MORROW
3500724313.0,MERIT ENERGY COMPANY,18934.0,2R,BJ PERU (WIW),4-2,418280.0,35750.0,BEAVER,36.0,04N,21E,NW,SE,NW,SE,36.76661538,-100.7439328,2000.0,2000.0,CHESTER
3500724395.0,LATIGO OIL AND GAS INC,10027.0,2RSI,DENA,1-30,800068.0,37144.0,BEAVER,30.0,03N,26E,,C,SW,SW,36.69033933,-100.3052933,0.0,30.0,COUNCIL GROVE
3500724509.0,WICHITA WATER LLC,23431.0,CDW,SCHMIDT,1-10,532557.0,39043.0,BEAVER,10.0,05N,21E,,C,SW,SW,36.90858743,-100.7806328,300.0,1000.0,"COUNCIL GROVE, LANSING"
3500724643.0,LATIGO OIL AND GAS INC,10027.0,2RSI,HANCOCK,5-27,800106.0,37978.0,BEAVER,27.0,04N,24E,C,E2,W2,W2,36.7830064,-100.4663692,0.0,100.0,COUNCIL GROVE
3500724705.0,CHAPARRAL ENERGY LLC,16896.0,2D,FRONK,10-1,1105860050.0,40673.0,BEAVER,1.0,01N,22E,,,C,NW,36.5836743,-100.6437359,1500.0,6000.0,WOLFCAMP
3500724742.0,LATIGO OIL AND GAS INC,10027.0,2RSI,DIXON,2-6,800083.0,37482.0,BEAVER,6.0,04N,27E,,,,SW,36.83981009,-100.1951066,0.0,40.0,COUNCIL GROVE
3500724870.0,TEX-OK ENERGY LP,18105.0,CDW,LUCKY DUCK,1,476151.0,37762.0,BEAVER,25.0,02N,24E,,C,SE,NE,36.61083524,-100.4172856,750.0,4000.0,COUNCIL GROVE
3500724956.0,TEX-OK ENERGY LP,18105.0,CDW,HIGH VOLTAGE,6,489930.0,38118.0,BEAVER,31.0,06N,25E,S2,S2,N2,SW,36.93977949,-100.3992671,750.0,6000.0,COUNCIL GROVE
3500724973.0,RAYDON EXPLORATION INC,14683.0,2D,BESSIE,1-26,508881.0,38561.0,BEAVER,26.0,06N,22E,C,N2,SW,NE,36.96050648,-100.6455904,100.0,900.0,LANSING
3500725143.0,MERIT ENERGY COMPANY,18934.0,2R,HELEN UNIT WIW,3X,536284.0,39146.0,BEAVER,3.0,01N,23E,SW,SW,NW,NE,36.58443195,-100.5662649,2000.0,7000.0,MORROW
3500725169.0,CHAPARRAL ENERGY LLC,16896.0,2R,CAMRICK,3172,552316.0,39542.0,BEAVER,31.0,01N,20E,N2,S2,SW,SE,36.50081755,-100.94248,2000.0,2000.0,MORROW 
3500725309.0,CHAPARRAL ENERGY LLC,16896.0,2R,CAMRICK UNIT,3062,1003740019.0,40203.0,BEAVER,30.0,01N,20E,SE,NW,SW,SE,36.51683476,-100.9433006,2000.0,2000.0,MORROW 
3500725367.0,UNIT PETROLEUM COMPANY,16711.0,2D,JACKSON,1-24,568805.0,39996.0,BEAVER,24.0,02N,22E,SE,SW,SW,SE,36.61686259,-100.6378141,750.0,10000.0,WOLFCAMPIAN
3500725382.0,B & G PRODUCTION INC,16198.0,2D,ELIZABETH SWD,1,1005420146.0,40245.0,BEAVER,32.0,03N,22E,SW,SW,SW,SE,36.675006,-100.711662,750.0,10000.0,DOLOMITE
3500725400.0,CHAPARRAL ENERGY LLC,16896.0,2R,CAMRICK,3117,1102650025.0,40497.0,BEAVER,31.0,01N,20E,,SE,NW,NW,36.51241471,-100.9510529,2000.0,2000.0,MORROW 
3500725457.0,ENCINO OPERATING LLC,23270.0,2D,PATZKOWSKY,29-1D,1108170077.0,40795.0,BEAVER,29.0,03N,22E,,SW,NW,NW,36.69993838,-100.7193853,1000.0,15000.0,BROWN DOLOMITE
3500725484.0,CHAPARRAL ENERGY LLC,16896.0,2R,CALDWELL SWD,1-19H,1705090022.0,42807.0,BEAVER,19.0,03N,23E,,SW,SE,SE,36.704125,-100.616734,500.0,4999.0,MARMATON
3500725515.0,NICHOLS WATER SERVICE INC,13447.0,CDW,NICHOLS BEAVER,1,1206970031.0,41078.0,BEAVER,30.0,04N,24E,W2,SE,SW,SW,36.77708076,-100.519647,500.0,20000.0,"COUNCIL GROVE, LANSING"
3500725516.0,CHAPARRAL ENERGY LLC,16896.0,2D,CALDWELL SWD,2-19,1206580088.0,41078.0,BEAVER,19.0,03N,23E,NE,SW,SE,SE,36.704504,-100.6159632,1700.0,8000.0,COUNCIL GROVE
3500725531.0,OVERFLOW ENERGY LLC,22383.0,CDW,BRYANS CORNER EAST SWD,1,1300360133.0,41169.0,BEAVER,21.0,02N,21E,,NE,SE,NE,36.62582791,-100.7934867,1500.0,20000.0,WOLFCAMP
3500725557.0,LIME ROCK RESOURCES II-A LP,22628.0,2D,DUNCAN,1-1 SWD,1500180075.0,41890.0,BEAVER,1.0,05N,24E,SE,SE,SW,NW,36.92902024,-100.4179286,1500.0,4900.0,TOPEKA
3500725571.0,SNYDER PARTNERS,19732.0,2R,PAYDAY,4,1307530033.0,41481.0,BEAVER,30.0,05N,22E,,C,SE,SE,36.86501792,-100.7129706,1000.0,400.0,LANSING
3500725572.0,UNIT PETROLEUM COMPANY,16711.0,2R,PRICE TRUST ,2-21 H,1609860014.0,42605.0,BEAVER,21.0,01N,21E,SW,SW,SE,SE,36.85771,-100.5015,500.0,4999.0,MARMATON
3500725602.0,CHAPARRAL ENERGY LLC,16896.0,2D,REAL ESTATE,1,1402720038.0,41584.0,BEAVER,27.0,01N,20E,,NE,NE,SW,36.52179839,-100.8916996,1250.0,50000.0,"CHASE, COUNCIL GROVE"
3500725661.0,CHAPARRAL ENERGY LLC,16896.0,2D,BOYD SOUTH 0320 SWD,25,1405440062.0,41697.0,BEAVER,25.0,03N,20E,,NE,NE,NE,36.70234186,-100.8476508,1250.0,35000.0,BROWN DOLOMITE
3500730078.0,UNIT PETROLEUM COMPANY,16711.0,2D,MCGLAMERY,1SWD,1201590029.0,40826.0,BEAVER,21.0,02N,22E,,C,SW,SE,36.61817717,-100.6911013,1000.0,10000.0,BROWN DOLOMITE
3500730203.0,NICHOLS WATER SERVICE INC,13447.0,CDW,NICHOLS SWD,3,407349.0,35396.0,BEAVER,30.0,06N,24E,,SE,SW,NE,36.95862553,-100.5001798,500.0,10000.0,"CHASE, COUNCIL GROVE"
3500735007.0,CONTINENTAL OPERATING CO,18675.0,2D,MCFARLAND,3,1306590009.0,41444.0,BEAVER,31.0,05N,23E,,C,SW,NE,36.857774,-100.6094,500.0,500.0,MARMATON
3500735075.0,CHAPARRAL ENERGY LLC,16896.0,2D,CAMRICK UNIT ,2551 SWD,1205710005.0,41015.0,BEAVER,25.0,01N,20E,,NE,NE,SW,36.516656,-100.848229,1600.0,15000.0,CHASE
3500735086.0,CHAPARRAL ENERGY LLC,16896.0,2R,NW CAMRICK UNIT,15-1,1006700111.0,41254.0,BEAVER,19.0,01N,20E,,SW,SW,NE,36.53758708,-100.9436191,2000.0,2000.0,MORROW 
3500735168.0,CHAPARRAL ENERGY LLC,16896.0,2R,CAMRICK (J R ANDERSON #1)     ,3461  ,482979.0,37946.0,BEAVER,34.0,01N,20E,,,NE,SW,36.50531907,-100.8927456,2000.0,2000.0,MORROW 
3500735220.0,CHAPARRAL ENERGY LLC,16896.0,2R,CAMRICK,2811,534435.0,39101.0,BEAVER,28.0,01N,20E,,C,NE,NE,36.52755098,-100.9020551,2000.0,2000.0,MORROW
3500735268.0,CHAPARRAL ENERGY LLC,16896.0,2R,CAMRICK (JOHN T. APPLE NO. 2),3351,457162.0,37174.0,BEAVER,33.0,01N,20E,,,,SW,36.50359653,-100.9155189,2000.0,2000.0,MORROW 
3500735353.0,CHAPARRAL ENERGY LLC,16896.0,2R,CAMRICK,3341,442407.0,36706.0,BEAVER,33.0,01N,20E,,,NW,NW,36.51294943,-100.9154888,2000.0,2000.0,MORROW
3500735357.0,CHAPARRAL ENERGY LLC,16896.0,2R,CAMRICK UNIT (MARY TOMLIN #2),2112,550904.0,39511.0,BEAVER,21.0,01N,20E,,,SW,NE,36.53844199,-100.9066408,2000.0,2000.0,MORROW 
3500735411.0,UNIT PETROLEUM COMPANY,16711.0,2R,W ELMWOOD UNIT,20-1,378975.0,34331.0,BEAVER,8.0,01N,23E,E2,W2,NE,NE,36.57090978,-100.5965103,300.0,1500.0,MORROW
3500735415.0,CHAPARRAL ENERGY LLC,16896.0,2R,CAMRICK,2174,552315.0,39542.0,BEAVER,22.0,01N,20E,,C,NW,SW,36.53479663,-100.8976148,2000.0,2000.0,MORROW 
3500735437.0,CLOWER JIM INC,14417.0,2R,GHEEN,2,285033.0,31300.0,BEAVER,16.0,01N,24E,,C,NE,SE,36.54918418,-100.4708126,500.0,600.0,MORROW
3500735505.0,STEPHENS & JOHNSON OPERATING CO,19113.0,2R,BALKO SOUTH UNIT (C.B. SEAGO 1,12-1,67037.0,24743.0,BEAVER,10.0,01N,22E,,,NW,SW,36.56374258,-100.6819747,NA,NA,KANSAS CITY
3500735517.0,STEPHENS & JOHNSON OPERATING CO,19113.0,2R,BALKO SOUTH UNIT (E.L. WOOD 4),8-4,67037.0,24743.0,BEAVER,9.0,01N,22E,,C,NE,NE,36.57102767,-100.6865154,NA,NA,KANSAS CITY
3500735543.0,CHAPARRAL ENERGY LLC,16896.0,2D,CAMRICK,1,486106.0,38027.0,BEAVER,28.0,01N,20E,,,NE,SW,36.5203033,-100.9110547,325.0,2000.0,WOLFCAMP
3500735546.0,WILLIFORD ENERGY COMPANY,7697.0,2R,NW DOWER UNIT,6-2,1304690094.0,41414.0,BEAVER,18.0,01N,21E,,C,N2,NE,36.55467631,-100.8325393,2000.0,1000.0,MORROW
3500735553.0,WILLIFORD ENERGY COMPANY,7697.0,2R,NW DOWER UNIT,5-1A,124063.0,28011.0,BEAVER,17.0,01N,21E,,C,SW,NW,36.55291954,-100.82577,3000.0,650.0,MORROW
3500735573.0,WILLIFORD ENERGY COMPANY,7697.0,2R,NW DOWER UNIT   (J.D. SIMS 2),17-2,228020.0,30271.0,BEAVER,20.0,01N,21E,,,NW,SW,36.53476845,-100.8257679,2500.0,500.0,MORROW
3500735576.0,WILLIFORD ENERGY COMPANY,7697.0,2R,NW DOWER UNIT (GUY STEWART 2),9-2,86805.0,26200.0,BEAVER,18.0,01N,21E,,C,NW,SW,36.54922737,-100.8438409,3000.0,650.0,MORROW
3500735893.0,WILLIFORD ENERGY COMPANY,7697.0,2R,NW DOWER UNIT (JOHN HARRIS 3),14-3,150095.0,28912.0,BEAVER,19.0,01N,21E,,,SE,SE,36.53114332,-100.8302422,2500.0,500.0,MORROW
3500735907.0,CHAPARRAL ENERGY LLC,16896.0,2R,CAMRICK UNIT CLARA ALLEN NO. 2,2872,457163.0,37174.0,BEAVER,28.0,01N,20E,,C,SW,SE,36.51668952,-100.9065099,2000.0,2000.0,MORROW 
3500735923.0,CHAPARRAL ENERGY LLC,16896.0,2R,CAMRICK UNIT,2271,550903.0,39511.0,BEAVER,22.0,01N,20E,,C,NW,SE,36.5347972,-100.8885816,2000.0,2000.0,MORROW 
3500735925.0,CHAPARRAL ENERGY LLC,16896.0,2R,CAMRICK UNIT CLOWREY NO. 1,2641,551030.0,39512.0,BEAVER,26.0,01N,20E,,C,NW,NW,36.52756461,-100.8795405,2000.0,2000.0,MORROW 
